id,customer_account_id,side,instrument,quantity,price,amount,created_at
tr_b32dfbb8ac484ad7b46c972bac1d6a7d,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5484,5)","(911700,4,EUR)","(500,2,EUR)",2024-10-11T13:30:08.602Z
tr_315e0cbeac7b461abffbc40ba9a94a0e,cusa_8b5cdcde2c634c55be369311116be274,buy,IE00BKWQ0F09,"(5069,5)","(1972800,4,EUR)","(1000,2,EUR)",2024-10-11T13:30:06.976Z
tr_53d75a3de5894baa9570c02ab70b8fc1,cusa_8b5cdcde2c634c55be369311116be274,buy,IE00BKWQ0H23,"(4308,5)","(2321500,4,EUR)","(1000,2,EUR)",2024-10-11T13:30:06.829Z
tr_7e3b025256214f798d8cc6caada380a6,cusa_8b5cdcde2c634c55be369311116be274,buy,IE00BGV5VN51,"(8008,5)","(1248800,4,EUR)","(1000,2,EUR)",2024-10-11T13:30:06.748Z
tr_15664ebf2b0442939d07541cf7006a22,cusa_8b5cdcde2c634c55be369311116be274,buy,IE00BYXYX521,"(35971,5)","(277999,4,EUR)","(1000,2,EUR)",2024-10-11T13:30:06.554Z
tr_a9bb7ac387e24af9857fa064794cdfc3,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(909520,4,EUR)","(545,2,EUR)",2024-10-10T13:32:05.411Z
tr_c83f268844644cb3a95d2dff46ec91ad,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(909520,4,EUR)","(545,2,EUR)",2024-10-10T13:32:05.062Z
tr_aedc9b50c59545e69148c7ffb4b73d05,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(909520,4,EUR)","(545,2,EUR)",2024-10-10T13:32:04.497Z
tr_319fe5c11c8a415085d126e2395d05b6,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(909520,4,EUR)","(545,2,EUR)",2024-10-10T13:32:03.350Z
tr_91dd53ef78ac4aa7a9677ba6060e9a31,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(909520,4,EUR)","(545,2,EUR)",2024-10-10T13:32:03.261Z
tr_40c09b158b9b4bfb8b7f785794324e61,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(909520,4,EUR)","(545,2,EUR)",2024-10-10T13:32:02.969Z
tr_9ecdb834343e4a1eb36c6900b3eb448b,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(909520,4,EUR)","(545,2,EUR)",2024-10-10T13:32:02.427Z
tr_09bd5ebc0a894bbc96d2f1cdeb1be453,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(909520,4,EUR)","(545,2,EUR)",2024-10-10T13:32:02.386Z
tr_ecb256ba12054314a514556886f01cce,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(909520,4,EUR)","(545,2,EUR)",2024-10-10T13:32:01.722Z
tr_e2668f438b564fd995dddf07bc023993,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(909520,4,EUR)","(545,2,EUR)",2024-10-10T13:32:01.652Z
tr_7e187654ba3e4b6aa6019aa75397eaaf,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(909520,4,EUR)","(545,2,EUR)",2024-10-10T13:32:01.423Z
tr_041702d9597c4e1496449d8b12e0f216,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(4000,5)","(909520,4,EUR)","(364,2,EUR)",2024-10-10T13:32:01.380Z
tr_4571fbb4d1c74675ac570ddcdf580b97,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(909520,4,EUR)","(545,2,EUR)",2024-10-10T13:32:01.304Z
tr_904f2df0316a4129ad04551b19c5fa7e,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(909520,4,EUR)","(545,2,EUR)",2024-10-10T13:32:01.032Z
tr_c8d2c5392a554efa8b48e626ad073a09,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(909520,4,EUR)","(545,2,EUR)",2024-10-10T13:32:00.721Z
tr_77cee65595884b94a98d08e8e6f11ca1,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(909520,4,EUR)","(545,2,EUR)",2024-10-10T13:32:00.718Z
tr_e6bd624fcd81494080b997ca73df3244,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(909520,4,EUR)","(545,2,EUR)",2024-10-10T13:32:00.315Z
tr_8575b915faf543a886b56f5438def087,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(909520,4,EUR)","(545,2,EUR)",2024-10-10T13:31:51.622Z
tr_cd996965a2f04d9d8f9f65d9f6e4a3cd,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(909520,4,EUR)","(545,2,EUR)",2024-10-10T13:31:43.418Z
tr_8ae5e6e834154728828197d5087a4317,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(909520,4,EUR)","(545,2,EUR)",2024-10-10T13:31:36.661Z
tr_88d84214419d4034b9ec720006934b32,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(909520,4,EUR)","(545,2,EUR)",2024-10-10T13:31:29.713Z
tr_3d382e8babb14b978f39015eb8835406,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(2000,5)","(909520,4,EUR)","(181,2,EUR)",2024-10-10T13:31:22.849Z
tr_05c02f7c5f824252a905719e911df04b,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(909520,4,EUR)","(545,2,EUR)",2024-10-10T13:31:15.978Z
tr_fb307e05dad94f6c80d74563c4e84087,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5484,5)","(911760,4,EUR)","(500,2,EUR)",2024-10-10T13:30:29.724Z
tr_47b4f4705fb64d62ae899e53c1ed16bf,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5484,5)","(911760,4,EUR)","(500,2,EUR)",2024-10-10T13:30:28.614Z
tr_3999dbf390e94fa5bd7679eefa1955f8,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5484,5)","(911760,4,EUR)","(500,2,EUR)",2024-10-10T13:30:27.820Z
tr_2a2b4dcbd52644ddbb00451ecd4eb74c,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5484,5)","(911760,4,EUR)","(500,2,EUR)",2024-10-10T13:30:25.238Z
tr_603a1ac4535f44e196af44c73a275e65,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5484,5)","(911760,4,EUR)","(500,2,EUR)",2024-10-10T13:30:20.736Z
tr_85dd63f107b34e3abda16a62c0f35ddd,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5484,5)","(911760,4,EUR)","(500,2,EUR)",2024-10-10T13:30:20.653Z
tr_636f8faa5bff4183badc145df7d68ca7,cusa_eab68ea4b8b2432480aab714bd739579,buy,DE0005933931,"(6557,5)","(1525200,4,EUR)","(1000,2,EUR)",2024-10-10T13:30:20.372Z
tr_17e72319f6e6410eb1a1dc064b975f28,cusa_eab68ea4b8b2432480aab714bd739579,buy,DE0005933931,"(6557,5)","(1525200,4,EUR)","(1000,2,EUR)",2024-10-10T13:30:20.293Z
tr_da3473415a3e4eef9603b0e0efb94990,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5484,5)","(911760,4,EUR)","(500,2,EUR)",2024-10-10T13:30:20.044Z
tr_31132bf5d75942d78e4ad198ca0c2d42,cusa_eab68ea4b8b2432480aab714bd739579,buy,DE0005933931,"(6557,5)","(1525200,4,EUR)","(1000,2,EUR)",2024-10-10T13:30:18.850Z
tr_d69943a055d6448f9c08bf2122aadf1e,cusa_eab68ea4b8b2432480aab714bd739579,buy,DE0005933931,"(6557,5)","(1525200,4,EUR)","(1000,2,EUR)",2024-10-10T13:30:18.526Z
tr_b238a11f3833440490e982e20c18e066,cusa_eab68ea4b8b2432480aab714bd739579,buy,DE0005933931,"(6557,5)","(1525200,4,EUR)","(1000,2,EUR)",2024-10-10T13:30:18.289Z
tr_a0ca05d4cde343379fc7633509cbb996,cusa_eab68ea4b8b2432480aab714bd739579,buy,DE0005933931,"(6557,5)","(1525200,4,EUR)","(1000,2,EUR)",2024-10-10T13:30:15.689Z
tr_39c8b640569b4cfba246c6135aadc508,cusa_eab68ea4b8b2432480aab714bd739579,buy,DE0005933931,"(6557,5)","(1525200,4,EUR)","(1000,2,EUR)",2024-10-10T13:30:15.014Z
tr_02f8cd342cb1424a959c55eedfef06a6,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5484,5)","(911760,4,EUR)","(500,2,EUR)",2024-10-10T13:30:14.013Z
tr_bcf777e4af5d4538b4505cf729cbab14,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5484,5)","(911760,4,EUR)","(500,2,EUR)",2024-10-10T13:30:13.785Z
tr_cb77400af89f490ab06a06e8447c14c6,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5484,5)","(911760,4,EUR)","(500,2,EUR)",2024-10-10T13:30:12.742Z
tr_8ecba538238e473b9ef47347f81dab17,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5484,5)","(911760,4,EUR)","(500,2,EUR)",2024-10-10T13:30:12.342Z
tr_b38543143b784daa81da8c70553e8c48,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5484,5)","(911760,4,EUR)","(500,2,EUR)",2024-10-10T13:30:10.816Z
tr_3320330633204e7fafb8952b2a84d16b,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5484,5)","(911760,4,EUR)","(500,2,EUR)",2024-10-10T13:30:10.609Z
tr_a7a85d4b6ae1403b9d4c1ca9c3827162,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5484,5)","(911760,4,EUR)","(500,2,EUR)",2024-10-10T13:30:09.892Z
tr_b94d091418d44a278d8eff66b688e0fe,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5484,5)","(911760,4,EUR)","(500,2,EUR)",2024-10-10T13:30:09.319Z
tr_dc2e6e4615fc453a905518e8a837d47a,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5484,5)","(911760,4,EUR)","(500,2,EUR)",2024-10-10T13:30:08.981Z
tr_b82d1cea25d14aa6b7a7fdf2379a94e2,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5484,5)","(911760,4,EUR)","(500,2,EUR)",2024-10-10T13:30:08.898Z
tr_f0863a37d9ae4d4e91df1df548f6b395,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5484,5)","(911760,4,EUR)","(500,2,EUR)",2024-10-10T13:30:08.691Z
tr_17ee53f1d94946809daa7d9c68c36ab7,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5484,5)","(911760,4,EUR)","(500,2,EUR)",2024-10-10T13:30:08.396Z
tr_f16b125d3b72497bb564244203d195b5,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5484,5)","(911760,4,EUR)","(500,2,EUR)",2024-10-10T13:30:08.375Z
tr_9b791f3df65940b18c5331c12173aa7b,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5484,5)","(911760,4,EUR)","(500,2,EUR)",2024-10-10T13:30:08.245Z
tr_d90b1b7aa17e455d8c7305c8c3dbabc8,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5484,5)","(911760,4,EUR)","(500,2,EUR)",2024-10-10T13:30:07.903Z
tr_f95786c792cd4392809d5ba21baf87ba,cusa_8b5cdcde2c634c55be369311116be274,buy,IE00BKWQ0F09,"(5072,5)","(1971800,4,EUR)","(1000,2,EUR)",2024-10-10T13:30:06.782Z
tr_310c099c52cf42a68c8b258467357d2f,cusa_8b5cdcde2c634c55be369311116be274,buy,IE00BGV5VN51,"(8058,5)","(1241000,4,EUR)","(1000,2,EUR)",2024-10-10T13:30:06.713Z
tr_3f84245e91f64edcb1bc75af592674c4,cusa_8b5cdcde2c634c55be369311116be274,buy,IE00BKWQ0H23,"(4319,5)","(2315500,4,EUR)","(1000,2,EUR)",2024-10-10T13:30:06.604Z
tr_46e01a3ede93455dbaac50d21e7e3e55,cusa_8b5cdcde2c634c55be369311116be274,buy,IE00BYXYX521,"(36536,5)","(273699,4,EUR)","(1000,2,EUR)",2024-10-10T13:30:06.478Z
tr_746c0c1487244b398eba4b421ddc347d,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(905460,4,EUR)","(543,2,EUR)",2024-10-09T13:32:35.333Z
tr_ddf54663e8694de4b067e0d524e52e4a,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(905460,4,EUR)","(543,2,EUR)",2024-10-09T13:32:28.469Z
tr_a68633e7158544e8a4d7bcac17ec94a9,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(905460,4,EUR)","(543,2,EUR)",2024-10-09T13:32:21.844Z
tr_7e7edfb21a64413583c3f4fff8eeee6e,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(905460,4,EUR)","(543,2,EUR)",2024-10-09T13:32:14.408Z
tr_bacd6c32e6314d7ea1ea3964a6f70c91,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(905460,4,EUR)","(543,2,EUR)",2024-10-09T13:32:06.612Z
tr_867cdc3928914b019d7c8e3e46ef5a42,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(905460,4,EUR)","(543,2,EUR)",2024-10-09T13:31:56.101Z
tr_3b90d636847d41aa9bd756523e57568f,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(905460,4,EUR)","(543,2,EUR)",2024-10-09T13:31:48.736Z
tr_3205b4c0a6aa46a49e25b63b89657a2d,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(905460,4,EUR)","(543,2,EUR)",2024-10-09T13:31:40.742Z
tr_48324c0fa80c498dbe7feebf1ba3d763,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(905460,4,EUR)","(543,2,EUR)",2024-10-09T13:31:33.674Z
tr_f5a0739c041b4355b59bfc3b3195909e,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(905460,4,EUR)","(543,2,EUR)",2024-10-09T13:31:27.460Z
tr_e6dbe6758af74fd1861ac3557604444a,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(905460,4,EUR)","(543,2,EUR)",2024-10-09T13:31:20.607Z
tr_fff9512095fb41939fad6e33b866e83f,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(905460,4,EUR)","(543,2,EUR)",2024-10-09T13:31:13.058Z
tr_60193e7cff4343a1adf24bc7f1978395,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(905460,4,EUR)","(543,2,EUR)",2024-10-09T13:31:05.163Z
tr_3dfaeb939f9b4c59b0fdcc5bbd8dfda0,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(905460,4,EUR)","(543,2,EUR)",2024-10-09T13:30:56.611Z
tr_c1ad02e7c50043ec8b3a3ccc1f8d446a,cusa_eab68ea4b8b2432480aab714bd739579,buy,DE0005933931,"(6582,5)","(1519200,4,EUR)","(1000,2,EUR)",2024-10-09T13:30:20.274Z
tr_7185dacafffb42c4afdc65b5268327d3,cusa_eab68ea4b8b2432480aab714bd739579,buy,DE0005933931,"(6582,5)","(1519200,4,EUR)","(1000,2,EUR)",2024-10-09T13:30:19.127Z
tr_87cab10d94e24b57afbe282ba8a76902,cusa_eab68ea4b8b2432480aab714bd739579,buy,DE0005933931,"(6582,5)","(1519200,4,EUR)","(1000,2,EUR)",2024-10-09T13:30:18.376Z
tr_4ee6332007254433bf4e9b61b22137ee,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5514,5)","(906760,4,EUR)","(500,2,EUR)",2024-10-09T13:30:12.678Z
tr_d08979fcb7394499940d551b763fd6e7,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5514,5)","(906760,4,EUR)","(500,2,EUR)",2024-10-09T13:30:11.369Z
tr_38e29db4bfd0429eb9d5268dde7d7310,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5514,5)","(906760,4,EUR)","(500,2,EUR)",2024-10-09T13:30:11.126Z
tr_07b9ca4f3bc94dfda029e8d184cdae74,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5514,5)","(906760,4,EUR)","(500,2,EUR)",2024-10-09T13:30:11.012Z
tr_c121aa8b753b43d68c674e61e94a2948,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5514,5)","(906760,4,EUR)","(500,2,EUR)",2024-10-09T13:30:09.744Z
tr_f6d8c1b3a41d4dd8820f34ce4688951f,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5514,5)","(906760,4,EUR)","(500,2,EUR)",2024-10-09T13:30:09.637Z
tr_dcf64432cee44e0fae5a6878bdf2c340,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5514,5)","(906760,4,EUR)","(500,2,EUR)",2024-10-09T13:30:08.933Z
tr_959b4e67016043aa859bb1dbb6d9cb18,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5514,5)","(906760,4,EUR)","(500,2,EUR)",2024-10-09T13:30:08.759Z
tr_d9aa05eed3a54915ad7cb19b3eda64a6,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5514,5)","(906760,4,EUR)","(500,2,EUR)",2024-10-09T13:30:08.690Z
tr_30d4c07949284bbb8774f6ce99d4ea60,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5514,5)","(906760,4,EUR)","(500,2,EUR)",2024-10-09T13:30:08.342Z
tr_a01e823c9ea945d1871472cc452f45d7,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5514,5)","(906760,4,EUR)","(500,2,EUR)",2024-10-09T13:30:08.240Z
tr_ea30ecbad6c6419f866b741f46e24e48,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5514,5)","(906760,4,EUR)","(500,2,EUR)",2024-10-09T13:30:07.908Z
tr_45b7ba98340f41ae91b540b8f6471157,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5514,5)","(906760,4,EUR)","(500,2,EUR)",2024-10-09T13:30:07.815Z
tr_3b43ca0a41554abd852f57aab9d7a3ff,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5514,5)","(906760,4,EUR)","(500,2,EUR)",2024-10-09T13:30:07.491Z
tr_c53ad78dceb44bebb8f0d97e4e0f790c,cusa_8b5cdcde2c634c55be369311116be274,buy,IE00BKWQ0H23,"(4362,5)","(2292500,4,EUR)","(1000,2,EUR)",2024-10-09T13:30:06.612Z
tr_81d1226fd19a4aa58527f2135b12a67e,cusa_8b5cdcde2c634c55be369311116be274,buy,IE00BGV5VN51,"(8076,5)","(1238200,4,EUR)","(1000,2,EUR)",2024-10-09T13:30:06.093Z
tr_2c08b8fd23dd489790679f224a9f88e0,cusa_8b5cdcde2c634c55be369311116be274,buy,IE00BKWQ0F09,"(5141,5)","(1945000,4,EUR)","(1000,2,EUR)",2024-10-09T13:30:06.056Z
tr_17a9caec44a54eb5a70f562b364ae977,cusa_8b5cdcde2c634c55be369311116be274,buy,IE00BYXYX521,"(36928,5)","(270797,4,EUR)","(1000,2,EUR)",2024-10-09T13:30:05.989Z
tr_feeb93b3384b47b38931942704182dfc,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(902640,4,EUR)","(541,2,EUR)",2024-10-08T13:31:50.761Z
tr_6307f23ba71e4185a2f24a6f7ffaede4,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(4000,5)","(902640,4,EUR)","(361,2,EUR)",2024-10-08T13:31:50.031Z
tr_7dca3eb717df4b7b9149419d3b285864,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(902640,4,EUR)","(541,2,EUR)",2024-10-08T13:31:49.328Z
tr_34ec2bce8b514f9db9cffb9ee32624e6,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(902640,4,EUR)","(541,2,EUR)",2024-10-08T13:31:48.516Z
tr_05a91e2612294241882f227da3a23b41,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(902640,4,EUR)","(541,2,EUR)",2024-10-08T13:31:48.419Z
tr_bc91ec3161674b64a49bc46df3dd5dd0,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(902640,4,EUR)","(541,2,EUR)",2024-10-08T13:31:48.178Z
tr_d8be0b336b4e4d0d951f6663dadbc3b3,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(902640,4,EUR)","(541,2,EUR)",2024-10-08T13:31:47.996Z
tr_dff36a9979b24ff3a6bf1ccd6b2df626,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(902640,4,EUR)","(541,2,EUR)",2024-10-08T13:31:47.612Z
tr_ee117808322e43ab8160ae09a0911e23,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(902640,4,EUR)","(541,2,EUR)",2024-10-08T13:31:47.292Z
tr_ef7032b5eb4140119b63e8165b048113,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(902640,4,EUR)","(541,2,EUR)",2024-10-08T13:31:46.674Z
tr_5fa030a660044136bb6a41e777d4a884,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(902640,4,EUR)","(541,2,EUR)",2024-10-08T13:31:46.227Z
tr_29bbe5910e174cf3ac060aa16eccddf1,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(902640,4,EUR)","(541,2,EUR)",2024-10-08T13:31:46.183Z
tr_e969fbe8f67b49439b8567e08af8c395,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(902640,4,EUR)","(541,2,EUR)",2024-10-08T13:31:46.027Z
tr_a7bd6dcc61ab489090e07b0ebdde7a99,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(902640,4,EUR)","(541,2,EUR)",2024-10-08T13:31:45.064Z
tr_fd5ac64b138e4194a15cb75f48fc8d9c,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(902640,4,EUR)","(541,2,EUR)",2024-10-08T13:31:44.961Z
tr_77f381ce0643432cacc5860df9f48f17,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(902640,4,EUR)","(541,2,EUR)",2024-10-08T13:31:44.751Z
tr_2a74ee2ecf0b40b1af1169330eabde1b,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(902640,4,EUR)","(541,2,EUR)",2024-10-08T13:31:44.556Z
tr_d23b1e9f37c248db9e21599e83697fe3,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(902640,4,EUR)","(541,2,EUR)",2024-10-08T13:31:37.196Z
tr_0d9d733cf12e426b8bfda305673eaf05,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(902640,4,EUR)","(541,2,EUR)",2024-10-08T13:31:30.587Z
tr_ae1970ec3f5c43749fdf7e45642a9400,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(2000,5)","(902640,4,EUR)","(180,2,EUR)",2024-10-08T13:31:23.558Z
tr_a495d260012440af9f2b3bb3c4554122,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(902640,4,EUR)","(541,2,EUR)",2024-10-08T13:31:14.118Z
tr_cc5ded0a58ee40a589b90495510c46a9,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(902640,4,EUR)","(541,2,EUR)",2024-10-08T13:31:05.948Z
tr_6549f090fe5d492cbfded6fd7743cfa7,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5533,5)","(903640,4,EUR)","(500,2,EUR)",2024-10-08T13:30:24.750Z
tr_dbfd5bfa4c5346d7b8a7b2b687c2a98d,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5533,5)","(903640,4,EUR)","(500,2,EUR)",2024-10-08T13:30:23.801Z
tr_da56730f6c794ed991d7cc1ebff82388,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5533,5)","(903640,4,EUR)","(500,2,EUR)",2024-10-08T13:30:21.950Z
tr_3b4bdcda700643ee9832287baaefdd3f,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5533,5)","(903640,4,EUR)","(500,2,EUR)",2024-10-08T13:30:21.083Z
tr_af75b62fc3be411484617fac796dc24a,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5533,5)","(903640,4,EUR)","(500,2,EUR)",2024-10-08T13:30:19.317Z
tr_688a9d68c6f64b1cb994ae4d6e71987b,cusa_eab68ea4b8b2432480aab714bd739579,buy,DE0005933931,"(6575,5)","(1521000,4,EUR)","(1000,2,EUR)",2024-10-08T13:30:16.902Z
tr_56742c59c8b04d598bb382ae99ce9266,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5533,5)","(903640,4,EUR)","(500,2,EUR)",2024-10-08T13:30:16.119Z
tr_f793a56b1c3747f7b394fe505f046d1b,cusa_eab68ea4b8b2432480aab714bd739579,buy,DE0005933931,"(6575,5)","(1521000,4,EUR)","(1000,2,EUR)",2024-10-08T13:30:15.196Z
tr_f451793f5f724d02bba14c55a765189f,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5533,5)","(903640,4,EUR)","(500,2,EUR)",2024-10-08T13:30:14.508Z
tr_dee6988dda1f41419b64c197f22285bf,cusa_eab68ea4b8b2432480aab714bd739579,buy,DE0005933931,"(6575,5)","(1521000,4,EUR)","(1000,2,EUR)",2024-10-08T13:30:13.623Z
