customer_account_id,customer_id,partner_id
cusa_b42bc127cfd144fe854cf5278a322aa5,cus_7bb867524ac84daf90233e4b117d9cb3,par_1
cusa_79dc943bd33f43f8980ec95750cdc183,cus_d2e32218743d44168521b14e89a6403b,par_1
cusa_82c7ad016c9e4c61adc660348e1a488a,cus_6b99a02dcbd84c7dacb79445723201df,par_1
cusa_1d7dd97625734c288c571ac6d803ab75,cus_1270e2a005dc4b1aa0814a964ecbae55,par_1
cusa_7be1a3fa940549b7990e91f14aca5696,cus_7e406052f2234f3f9fc1dd182ec052ee,par_1
cusa_9925fc82f5534c439b6b5205e9e78741,cus_ee92a5fb9526489b9c12bd971c4f2eef,par_1
cusa_2355e944ef584b689471a5ab0c910831,cus_e6e2fc6bd3b74536944513d723392cc6,par_1
cusa_3efd3dafd9674194b4ae6a9f02f11d56,cus_e4936ab037054c7fb45102cd68526845,par_1
cusa_73745e5ac1b846e2acd59195e10ade19,cus_10bf5387ab0041f4829762ab25d3edf1,par_1
cusa_08080e9b2b684f049c03b384b2ffd71c,cus_6f5be86f6fae40dcb904fb38fba9396d,par_1
cusa_928b494a870d4d10a0d0b8ab4e50a78d,cus_6ed4bcfc35774115a7035bf9fc1c9ede,par_1
cusa_0f960a64c57348a9ba24428ed3dadd10,cus_a48b247860ab4250ac2297ba41d850c5,par_1
cusa_32d3faaa9b0a4b668c934493ba7b5b85,cus_d5748f99d2e24e5e97413c811a051608,par_1
cusa_76ef51e71ee54ff7b17f0e9e00db13a8,cus_119f9441471a4d8eac47fbd1ca28bcf4,par_1
cusa_d2bab1e13644498e831bee6c2cd847aa,cus_a97d994971a143caac4da407461e692e,par_1
cusa_e562404325cd412591fddbb265faf147,cus_1274292db5d34671ab2d27f856892093,par_1
cusa_19bb1639735e492ca0cd9fab9b0d9414,cus_ce5c8b427ad840299b88c39256d498ac,par_1
cusa_08239d68769148c08543a47ff9956e12,cus_579f46976a9347a9ab6c15243474e710,par_1
cusa_359adbe1d3af41d6b298a2243df9aeeb,cus_2178e3a86c7e483f9b844181d696d50c,par_1
cusa_404473870be047eaa1b1932b5d2e1e49,cus_068b353c486f49f6a60a8357bf94fdda,par_1
cusa_694e86c68a674be5b202f15e99ce8047,cus_a7e3f069d07b4d54a8b36b61eb42c3f5,par_1
cusa_cb0818c5aa574723a18e1f06e54efe7e,cus_05d852e83d3d487197b15f88e08c1f44,par_1
cusa_85f5f085b7b84e72b3fafae81064fe4e,cus_d5108e885ab04146ad6ec049004e3cdf,par_1
cusa_10b6a9c659ad43c48ee570d66a4636d0,cus_30a2617a00f44b52b9adbb17e9ae7b0d,par_1
cusa_8941502205a643c693dffecb950115a2,cus_867c6c613dfb4baa99e308fb61ee74d5,par_1
cusa_2e829dc7bea14a7ea0675648d8637024,cus_3cbabf374ce448b3aeae3a75245ee645,par_1
cusa_18469b32d2cb4ab68dc270a81470bec2,cus_8077a5dfe9294199a2d8d207bddb8a46,par_1
cusa_e655659d5d0c4e0a9c8a642fa7348941,cus_2692005744bf48c78ca63d77cd1d9076,par_1
cusa_c13ef339e4614236af423d1c87b8e158,cus_c52da5dacd6742b9ab41cd0ef856ffc8,par_1
cusa_a781cfbb87d74c538eef10865f0094bc,cus_8249da15963c4d32aeebe9b3b12b4ab2,par_1
cusa_95b895a06c054132a8fb918420731709,cus_8b49052efb8c473e975c4f40a2c25363,par_1
cusa_24b974239a9c430581aa5ba9f1583d04,cus_72ee60a09dc9462cb16061f4e8308c0c,par_1
cusa_db69ebcf185e48f795fb3515284da8a7,cus_4ac0cc96bbb54550bfdd7922bbf08918,par_1
cusa_acd969f26e4d428ab4a4c45296dc4848,cus_e202ce455963441da74f5727fea1f363,par_1
cusa_07d7e484ff5a4901b060bf0fb840be6f,cus_68ee316f24fa47f186cb269970ed3a62,par_1
cusa_e7aa9fa1163d40d3970dee49b573b23d,cus_b2437c14422240979fba6bba1cd45b11,par_1
cusa_c39791204a094e8f8c61710a23a49e87,cus_43918328a4b245eab302562391dd53c2,par_1
cusa_03acdcfb03bc47eea73d6d08ec15f25d,cus_ec6571d961e640abad7b6c6255d25172,par_1
cusa_543a06bc69c14d9a950bf6dd834c8296,cus_e75d0edf01e547aabf4078c97428ff6c,par_1
cusa_86ebb393e53d4afdbce636d831c207b8,cus_1b1883c4d3cf4187a98e373eac78e8a5,par_1
cusa_a9b069c6be2e49ca844575e779c89cf9,cus_0efac0e591034de1919ad4e9a855d31f,par_1
cusa_339126dc30cd41f691dc72b9d1703bd8,cus_d73c3056bf924537889aacc71f95e334,par_1
cusa_229ed2108d964da2b46fd914b09c853a,cus_3ad2b95cd1814501a58a89488e14f0bd,par_1
cusa_502db4b84d5d4b8c953fb14d39e5f3f9,cus_d8eaf6e429d74d26aceddc5165924e8d,par_1
cusa_a20260689a0d488bafebf46520a9d0af,cus_7c70aedbe36440ba8d45bb3d056a1045,par_1
cusa_df9cbc44c8634026bffa4d4d76967a7e,cus_27d6e713b5034fd3af7138b031bedc4e,par_1
cusa_5c991a2566c64d5bb998706eaf00fb8d,cus_2071fea9f6bb4eae8e0e709d924ed873,par_1
cusa_293b7c179e5d4aeb964fc515051a32b4,cus_ecc748f15e0a464fa2d1e79857f5729c,par_1
cusa_a80ee87e2f6540a885417da027251982,cus_00ea1684f43d44ae999fe44f3984c832,par_1
cusa_7499d8a46b874c08b0d6d7677ae8d187,cus_3b22572120274a9e993ccd57fc7ca2cd,par_1
cusa_3da8854d3914446db11dd129a20172e6,cus_5fc870f8b1ea43489c94782868823117,par_1
cusa_20630320766d4e8eae728466d46fa045,cus_af7295b8999a4754b49bf6f1240e6757,par_1
cusa_b8d7198ec4bc430fbeb99f6cfaf14ae2,cus_0155fdea2ec54724b981126209726c0f,par_1
cusa_b9707825d28445f0bb50267c68db408f,cus_cdf6042ac75149e682489fc9e4542afd,par_1
cusa_bf48ab0d45e943afb94d2602928e4819,cus_d72913c640b844649ab69625aed5598d,par_1
cusa_ba745b729ae94d54a44b4ce949af7808,cus_da3d1f7e309e4dc9baa9799e81018fcf,par_1
cusa_e42f4baca389467593b152f6f51be012,cus_cc914d1799084708a6eb5982c4c1d3de,par_1
cusa_c22e82034b7d429e891256c7b03f838d,cus_05924cd338904e4998092f43a5080ae1,par_1
cusa_de4af70fcbbd49d5970c07c44a473731,cus_da67c7be38294faaa739495ce433d3e0,par_1
cusa_d929ee245ff74aa49c1c701d186cb286,cus_8e741a12668b43f6870f28f058d67117,par_1
cusa_a9b6f4d22b7e48aa9261ab9542ea094d,cus_5f1eb2e7a52348c19e26138685b5f252,par_1
cusa_a3155032b8d54036a05c0f12a00a5e6d,cus_587cc4c1755e4fe6927371cf5f025139,par_1
cusa_c18a98883d6a41a3bd63c83a5153de58,cus_ac0e4f25d2304459ae393897b3529fa9,par_1
cusa_9309a6c11dbc4cf6b8db0456f7e63a9f,cus_b30ff98ad01249328d84336ff0e442ef,par_1
cusa_237e63118ce34846b13553ee2dca0567,cus_632a636559324a029faca8ff1035a331,par_1
cusa_eb36faa94065487aae0deb3d9f6eed85,cus_4ac1d3d4306b4fe0ac430a2cbd1a1a96,par_1
cusa_c57f3c0972c14131a80317f89f7c198b,cus_50e86529d74848249e37bdbd60bdd65c,par_1
cusa_e4048c2a7fec483f9da006f557e68f69,cus_950c78d5a8f3407da9e33b8fdd20f09d,par_1
cusa_f4b0689930d1472d96c52b675ded0bdd,cus_a750175101a04a9ab7db8f9c5032d9d5,par_1
cusa_e7c41d87ed324d5a84f57190801c06c8,cus_f03f7c25ec2645b0800e6db434240c6c,par_1
cusa_0d12efc593124cd69bb5c9e8fcbae456,cus_e7582259915d46d4abae4defecee8f54,par_1
cusa_9e2db8ec919e400eb64922a74972d1d2,cus_f64ec75b995349dcbae6404b87057565,par_1
cusa_90b011be73d2442c81dfe02ef1e885ce,cus_e80e27ed03ff43cd91dc6a0174bf551b,par_1
cusa_246a1ac99c2d4329ab04ebb45c9f2d6b,cus_02c49b24edbd461f87500be12fb32d85,par_1
cusa_e457df2a55174847babcdbae8fa8b801,cus_2e30fc736a924452a7ea9664289c5ad5,par_1
cusa_c6173fba94734f1dab6b234cd1831143,cus_59a7292149db4d069b77251a4906cef9,par_1
cusa_a40c2aafccf7419993a4b4d12c28632a,cus_8678d477371f48e68f0be2b10cefbf54,par_1
cusa_a18433be6b9540b78a1a27cf89fa1312,cus_aef8543e5d6a4c29b081e002c157cb6d,par_1
cusa_7387413bc41945b59f7a58678d17d4c9,cus_56428e674e224604af15f85e0ff830e6,par_1
cusa_6e222ce791424cc198f30c27036bf251,cus_ce8d4f60cb6c49839638b6538a571b6c,par_1
cusa_b66186e30b6b4acd81ef4fcf6c5861c4,cus_9168902518db4394b8deb8655a78d675,par_1
cusa_bfabcbe3ce9541d3acb18907de935683,cus_06f5546a73444c90b6a33c4f85c3a895,par_1
cusa_fa24f90e190241619c5babe35a40d7cb,cus_2c1ae7e6fdbe48f7ba99d94d4ce0b751,par_1
cusa_3412cdac085849c4bbafed2b0fa648fa,cus_3261b88cca4b40e49ccb0f1d56139147,par_1
cusa_14e88ab4073a46708307f61512104381,cus_ddd70e0cc2254322aafd6501dbfea19a,par_1
cusa_72767a13204a4189b35a3296da05a129,cus_f2186576c0884097a3b4ca17e767c21e,par_1
cusa_5953ded060f84d70a0a3201d7e216885,cus_479fe983b4b645cba7f64de3d736dc5e,par_1
cusa_9206f266990f459f977a548c55383cfe,cus_6317325e2cf64785abf113f1ad31412b,par_1
cusa_a6c3fed403b64a8890e8482046babfaf,cus_429c68aa72204134a6f7e4f539ae11ea,par_1
cusa_da1e7be9f23f4621b12af977d329aff3,cus_c7f742cb54a04666ae3193880da74183,par_1
cusa_737ad24d603f40f2b2358fd2597de1b1,cus_89b241b0cd2f46c8b4ff96d674b45165,par_1
cusa_dcf63acb661549c5b5d2d2ae11a5cbf9,cus_6ca774f2329c449fb76f389c43c45805,par_1
cusa_c710828c121b4f89a5aa75d38f8a8c42,cus_ab52dff6f93e4da0852e633f988e074d,par_1
cusa_e9a4dc53e7cd4c17a178f7760b974bfb,cus_4c1d5ffbf99843e19ea9bacc6667d1a7,par_1
cusa_4f5231f7110442efaa0b46bf917559ef,cus_58db0d21e60941c9a2a97784d69c0f14,par_1
cusa_13590ed6cbb74c75b4851d9581c50b65,cus_df350d1d7d7b49cc91a2b43e6aca67af,par_1
cusa_98ee1867941349b08c02d87d1752fcb0,cus_bfef53d17ee34397aa138aa6e4b44950,par_1
cusa_bb2713db4f6743659578aa1efa277a86,cus_bdf606692f5146de9847e67d40888d5a,par_1
cusa_5b3879acfeba4a8b9cd9df92b38749c0,cus_5c3b5ddcdf9e4cb187c17d5f72532d54,par_1
cusa_afdcbc5b7207456a998ece1502fba87d,cus_5b39e0998139477b8368b3d3cb6cf75b,par_1
cusa_14cd2510673a480da0177368ca5e0336,cus_30e30cd3117541e8952237e4b9e887e7,par_1
cusa_52a3882352974929809c8d79ebd2deb9,cus_df9f1268211148aba12c4fdce2ea880b,par_1
cusa_84edb67b74d84076838a554160a05127,cus_37470a7744034dffaeb37c0377be8464,par_1
cusa_273317ae96024993b552840b88d1293e,cus_a4dd257610e64d8096f20fe2b9cf1f11,par_1
cusa_f4cc2f86fa5d4a32a2e6d0a3187cfcd0,cus_a7139e8b93d34820a2fbba2106579141,par_1
cusa_5585709c568346289257a799f1e16aab,cus_761e9039a007413895b7972dbc60216a,par_1
cusa_30b7fef8bad44822ab71654c044d30c1,cus_e767e058635c4bfdb588ef74684d6648,par_1
cusa_0ad9d5eb10ea4bd5baf8fe97a06ccefc,cus_60edbc9647394e3b9edd778df796c062,par_1
cusa_4429b140334c4234957ca13579c7b2c9,cus_c921f4ce8a044c5aa1703a71b1c14f4e,par_1
cusa_bc90cfae2b46405f8e764674dd044ee7,cus_df30b1c290f94847af29f42127d40907,par_1
cusa_b7dd30a3a64f4a1bb23021291cc174f3,cus_9501168a95054b1ba0b8fe90d5cc990c,par_1
cusa_e3258025114e4ba185e85b72b2d9b3cf,cus_08ad9c88691d482e8be3e6715fc5b1f2,par_1
cusa_4a05a59bf1cd4e5fb8898ec2ed686b13,cus_af9226ec7fb34f4c8cc34d71b6ced2d9,par_1
cusa_36747eecdc344199b8cd01f77240d762,cus_b7419766e05d43c7875e180b1dc38b3b,par_1
cusa_249ff8c08ba345598ac3935944f0cf77,cus_113fc21b92e546bead0c87658a5d09c4,par_1
cusa_e4577861379948689b3c7dbbd5716a7d,cus_f213838d090a4116b414f5b4badbcb25,par_1
cusa_52d2f68d4e374b63bca035be6bad7326,cus_df2d8831bbb94ff3bfa15988d5f53e0e,par_1
cusa_f9532a5ac5d8453abab3bd4bd4de747d,cus_d02300c35c9b4f45a3ef97d876b314e4,par_1
cusa_1ba5216ccd8b4deba7cb72174c25c2c3,cus_56c4362e5de54fe8a8abbf4f225f17ad,par_1
cusa_270ae6d03e914024b782494a3d446e04,cus_2af871b517cd4b18bfb0c57c1ffdddf4,par_1
cusa_cd9c33d546da414e99f24c2c6b1718d5,cus_2a29d66dd34c4c1c8ad9ac441152bda5,par_1
cusa_4559c8ac3d974640bfb14b73c9c75ac4,cus_df27fd2c72054d72844cdd27af03e6de,par_1
cusa_8c4b40c0356e4171921262127a3362ad,cus_fb3c392b4a714d4c90130dd2d0ada3e4,par_1
cusa_6afea9b914fd43e7ad33e76f6fa4594f,cus_4fbdbffaa7cf4e88a7f7c220af554c1c,par_1
cusa_27544dd57e08478cb8cc5d31c42d4a9c,cus_966129974b8a467083f6e2c655a6b336,par_1
cusa_bb2ae7b183b84be0a8ca004f78138f93,cus_99c563fb45704d559b8add5808039074,par_1
cusa_adaf6c10e0e846d0b96be74532ff37f8,cus_00b1f8618ac347ddb776d76ae904c909,par_1
cusa_f9ec273f3c264c3aa60311eed54efc09,cus_4b06cbb3b13c41e891305e5ac789c301,par_1
cusa_20cdae5ff38a4690894bb4f550697a57,cus_2681b0822ff14ec99a136f72da4e3dcb,par_1
cusa_d8bfdbe500fe4c9ebd654534bef2fdc5,cus_d062c27d24164c66abd992fb3967fe70,par_1
cusa_9314fc1bb8ef4042a91ece3894e224d6,cus_f6e713f6a1e941b386e2ed9a5383254c,par_1
cusa_0c6c3e0de53c4946936a0021c66c013b,cus_13fbcc97ef0845428cf1988e3e6f56d9,par_1
cusa_e35dbe18f73742d88904b6b208a16dab,cus_e90fee7b8f6f44db9267c056b9bea8e0,par_1
cusa_31d6b95e705546489ecb19539825126b,cus_4c9a011e111b4384a9db8e313b2604a6,par_1
cusa_7a5293e3e9ce4675a02739e5610d3d9c,cus_0f0ce161ff804f06af9dde93f1ba9f43,par_1
cusa_c77a3628aa134e29a2ee9a21df363421,cus_d16fcc08f7da436f82c7734e3973ecd2,par_1
cusa_05ea378b404d458f964e1ad07e7e511d,cus_afe18ebe783345d98e353aa496d44fe4,par_1
cusa_9d32590c36564cb3b0e9e1e1c3ca9ac8,cus_2c546dba16c2464ca7182f30eb1997be,par_1
cusa_9d7567b50ba54d5cb4ea61d656bdcb6c,cus_c5e1ff3e72d84a038a320739072cb8d3,par_1
cusa_6b28d0e058224678ac95cd9ef3ec237c,cus_3f190051a21e4e7cb652c862ce2ad938,par_1
cusa_4a69c5a7f92a49c1a63a1fe02888d3ce,cus_eb6b6c348e724ce69104aaf83d0de0c0,par_1
cusa_8f00b95d689d46238e1e850a9b2eafdc,cus_8c2b1d36d5254d2c82155987e63f56bd,par_1
cusa_997db4ee4e204322b7b8910f178d72d8,cus_ace7fcc3a8d143c6a785733486cdab87,par_1
cusa_8404e8f28f5d46aea267cd350e580d7d,cus_42431050560b4e248b478be367d14c37,par_1
cusa_9a21f9b2057346a69600e2b7bab5431f,cus_4265a5d13df248dc9741ad2c0db04d8c,par_1
cusa_77de1ad46ebc4f97a2a688bafe2ae62b,cus_d20f413ed55a4621bb71485cd85e5474,par_1
cusa_c63c31dd77fa4858b27bb438228fe228,cus_17aee93985284d969beff1ded629554d,par_1
cusa_e7a7ba38d5b94006a979144d94bbf3ba,cus_67046265d86a4f5481f2ce95515fdbfc,par_1
cusa_c517d6ce2bb84793a5c49ba51537e81d,cus_63df26561cb14fbc8e98939cf1d3e8a1,par_1
cusa_1d959e6b387847899c384106be734cca,cus_17e97388cb624b4b902164411b135763,par_1
cusa_a3c83a073afd4e7ab9edf0f924a24864,cus_86027e4471504edd8d61fe9b509398c2,par_1
cusa_d373e5f966ff4de09e124f8368c65200,cus_9d3de37f69e044569bbb4738fb221b68,par_1
cusa_4ba0cc2118884d61a647e9adaba9fb3f,cus_d1dedb43259c4515b4f9dc8977916576,par_1
cusa_7dfc796c7a8e4825b47ae227a680ba12,cus_ed0748c0de834cf0b598122f80818104,par_1
cusa_711941440cce4bc787690c92c1d7f2ab,cus_9515789941c249d0868181830cb32766,par_1
cusa_514efccc2e6846418b602dd912cc4a97,cus_67d43888dcbf4e33a61d938d4cdb546c,par_1
cusa_dbb12dd66bf0487caa54534fabcc422d,cus_89d1822cdffa496da510193a7252666e,par_1
cusa_81d97f0a378d4787b6eea2a1cbf1fa6b,cus_e9c0c2ba304f4b6d9583e7b36f25cea6,par_1
cusa_e87c8ae5d939450892d383523ed8d8f8,cus_a749d02f16fe47febc41cde7c7682034,par_1
cusa_a59215c34fae42859ac46ef36be0d004,cus_b004c28538254af4adf84531cf327d41,par_1
cusa_8126dacc954c493a90bc2911b6218c15,cus_f0b6e2547090471b8dcb7fe3bae4f747,par_1
cusa_845767c52ca94d9c84eb3795cedb40bb,cus_237c5b8e7c2b47fbb3af051fa1b67346,par_1
cusa_b55b1408a9db40bf86d92a4825a292fe,cus_1d7f533b23174e2a97942b3e6f6865b7,par_1
cusa_e4d09bcf0f8546a8bfd7236f92803dba,cus_f5ef34fca2a84c3b8d9dcb6b81e09bae,par_1
cusa_8071f31de2334dc5997fbc17435cd21a,cus_e5726efc1b89429cb7ff0264d00333cb,par_1
cusa_3cb5bfbc27b64227bae0c69a842eccd0,cus_5d9344218d974b728bc9788f5ac4c18d,par_1
cusa_9d7f09d8554445078cf6f10617757bd9,cus_f624c66df3b84cc49fbc948a6175e3a1,par_1
cusa_79bdd92e27aa44789b574846623661d5,cus_1696ad5c84e44246a2b3af45f2414185,par_1
cusa_6493826ffae94b55af0289fa791c57c2,cus_29e0dd1152344edbbe7f6bbee026ce35,par_1
cusa_4f1adda7c6af42a9b75ff81033eb6e34,cus_8cdf9dcef07d4f55b12638a5eef3054a,par_1
cusa_18953972bc13422789f395bc3fb443b9,cus_2242ebea44b94fd899a48e5645536a4e,par_1
cusa_5bd1fd77fe5c44deabd86021f7882b6d,cus_9fd0836d8b5a438fb7dca622abbd34c6,par_1
cusa_5a2e0d7c2a254c65af2d097b08e1f1e2,cus_393e619e11354b59903d13774ff48ec2,par_1
cusa_42766de1d9be401a91e9776a6c40fa4f,cus_e37d9db88a1b49cc80772199a8f14278,par_1
cusa_644329c9933640f893e104869e151b4e,cus_dd50e39b7c3c46c0a22e6aae2aba75eb,par_1
cusa_7c7b017dc2ef40b6b351883ada0481b0,cus_cc4e550cc0b541b1ba99b744cd2c1ccd,par_1
cusa_f063c76d9d8a4fffb97d9f9c82e7647f,cus_dc8111fc8f914bb28d58d62cba6a272b,par_1
cusa_6a91a98a165c44ed8a75b5a2a6cd902f,cus_a3279f8c99b246dba56ffbb1dbbaaab4,par_1
cusa_f227a88faea04e21a4d6b731e1d0d1f7,cus_ffe466d6fdd7421b846320f31f008f66,par_1
cusa_7d072558fa7d4101b765962601c3357c,cus_08b83eceacc94742bbe078fb0d4c0740,par_1
cusa_71d435142ece42eb963153c6ecff803b,cus_99e3dd0358fb48a78b2d25b71dc058d0,par_1
cusa_1e59ca6130944625a206f2b55d985bdc,cus_45d5d16efe36466ba87f55349a232390,par_1
cusa_f8f131060ffe479aa2710c22bf2331b8,cus_b0889fc5ee1a402dbd0345c65d50138b,par_1
cusa_270319c065de45ceb878adf988d9e8a2,cus_45146e09cb3648868d5d7e40ce1dc245,par_1
cusa_7ac449d4ab8d4e18ae48286a102237d9,cus_a60ac52010c548ed88c325d9756d8354,par_1
cusa_7c77a0bd6c81445ebc18606ea0118ebc,cus_ea76861cb5b64746940fc3b60bf3ae72,par_1
cusa_c93802794bed4783a026c2f8b3e8eb46,cus_8942e0dc90a942a492560f06e50e00b3,par_1
cusa_e263cf46842a4828b8bdfbb70124cfd6,cus_7c4e7032b45941108a9aeaff70f1908a,par_1
cusa_f16cf7ba527949e6a520342223a39322,cus_1336785276f34742959f7be134535f1a,par_1
cusa_4c3a674b182943b4b3faf59b4a73f9b4,cus_36c773cd3a0f4fd79638f4febe0b4fc8,par_1
cusa_2cb231e95bf449c49f92fd4367445337,cus_a97d011d10984001acf92ed8a4d7558e,par_1
cusa_bba5702b078b4ffc8dee06ae8f81f7db,cus_2d23295b5b7443199ad3e3b55fac7c21,par_1
cusa_30ae7c9e5f0543dda934b838f84b1e10,cus_1f4ff4be7a734fbbb2f29319825168bf,par_1
cusa_a4378a146ebc442aaef86bd43b628fcd,cus_5810f5ed21e248acbca7e43ab0b3b354,par_1
cusa_e7df5ff2a0d946c3aaec3c086b5fb49d,cus_75ab93f825fa4329b585ba58d5d84c76,par_1
cusa_72b9b8c1495d4abca22ffebe3ba63cf2,cus_cb6c59942a2547f4afeb7648f408f9a4,par_1
cusa_bb3eab58630c4f1483be986a4264acff,cus_44383f6cfba343b392bfa6461f663b48,par_1
cusa_0a7a0db153db4e56b3b853d0fa558760,cus_ca47bd41a3c547ffae3c9c9ac36e1fb0,par_1
cusa_a72f2c69be3446659af9d324a604fb48,cus_b141e28aa069439987d480eda1e7ab88,par_1
cusa_6dcb2d1cf3cf4ad2b201e2db2948bd07,cus_42ec4eb07404424db13fa167aba52cdc,par_1
cusa_76b01939ca414cefacbdffe83fb85bd7,cus_0999de6328004b9686fc1503c676d379,par_1
cusa_5cfeb13fc14541c79fd8320bb7dbeb45,cus_949ebdb23c044f1a827fab11e65a4b5e,par_1
cusa_da511bc3c4e74adab7f8f06ffa7cb9bd,cus_5749c473781b42399789bf366a24f743,par_1
cusa_6f3709fe42fe4306ab8e176ffa566a27,cus_8e4ef2ac8ce14537b569836bcf9b295b,par_1
cusa_b124b1bd74bf4ffcaef74f88de3b8aa4,cus_ff28385eca8a4d5d8af66f09d9013afe,par_1
cusa_c70369df277f498fac535f08b45472d1,cus_d82d7ac76c744fa28b1d803ca053c07f,par_1
cusa_c9e0d27c0a104ce69f6a0a3dab098163,cus_d0bf492f82824aa597301c2bc1c8c232,par_1
cusa_6c08b3117a4342de912c6fffe63393b5,cus_a740281230734477a60b93b05aba706d,par_1
cusa_801735cfd8e3406da5b7bfa162020c04,cus_946e4c14d2ce4985895961bf86bb0594,par_1
cusa_007e070eb269443b959e392cec66a019,cus_26829d0931394a698076a2c2823ba92e,par_1
cusa_59ab0315c07343b4ae688b616e1a6528,cus_b66fb6934a32487694cac5766c7074d5,par_1
cusa_391ebb05e4a9424094ea814521d67e4d,cus_ff8184d87be048e18282a4ee61d43bad,par_1
cusa_8957d66411cc4cac8325900865b1227d,cus_7fa43caef30c4a50a8b42be9067503a2,par_1
cusa_0223c65730eb40c1a6ee495c8e68928d,cus_bb0df3c3621d40cea4e22ed187e6d6e1,par_1
cusa_4bc4388e090e42f786423516a3574a08,cus_aad993b1933340c18704899a752f52df,par_1
cusa_0c673061cf57491499b99fae63bb85f1,cus_490530780b2846f7aa5f04a38d981f99,par_1
cusa_d1bafdc6e33642df8adc52a498b2983c,cus_424632a615db4a55b95263b2a1d56956,par_1
cusa_7c7b35e331c742c9a50fb1153e112c31,cus_478e7b945bbc4735b7e0015601a1b2cc,par_1
cusa_64d8c4bd90d04065b7010a8a6278353d,cus_6e78a4995cd8411cbe550090a1f8960a,par_1
cusa_4a503478b9924691af18cc9dc83ff648,cus_8b09379adf974fb7a06327c1c0cb788a,par_1
cusa_0ade9907425c4c7ab4ed7379c0267eca,cus_b6f661a0b3de48ceb88d7981308b01d4,par_1
cusa_070bebe1f6a1490c95f7904dc5677642,cus_ba5493559e014d6ba2624f8eb5940af5,par_1
cusa_ee2e00c499704106a1a65b7690651354,cus_1024a54506544b2f87a1bacb33224c3d,par_1
cusa_8194376bbd80483581a94d974f34d612,cus_208a32efb7614f9fbe49bea8ab4ec0b8,par_1
cusa_52c702cc789e4b98bff2ae23e7688470,cus_3e79636278044e0b9e2d1d8a0279a7ed,par_1
cusa_51b2402767264f47b4a1cf03c80e7750,cus_d0f4dc65a01e4f05a35a7dc1bbc21adc,par_1
cusa_b297793eb5e74c1089806c49570920de,cus_1ba113eb327e42bfb6a1722ec0989eb8,par_1
cusa_9924a2e0c7354124a32a777b50f0daa9,cus_20007015d37d47ccac05511dd7d74bd0,par_1
cusa_e67110f89ea743f094d6ffe6267b4af9,cus_a5e4b0fe4cae4d98b307cd13a20baff4,par_1
cusa_650f69d811994b8495ced2facd793afd,cus_1565cd8e520e4f9db0b36814001b94a3,par_1
cusa_85e10bec4fc9422fa223ef43c6c6bba4,cus_2c4a35e669254a27b381a5e552290f50,par_1
cusa_0c1e281728434917858dac8de2c83e22,cus_75485c16e5374dc59796656d80c749c3,par_1
cusa_c202c779f1bf47efa5ef09ac36ac174a,cus_197a2ab6c94d4bbcb21c10627208e10b,par_1
cusa_d9c2507c74d04e10a87c8174d785ba3b,cus_35950bc4ddc440909be7bb35a57e2634,par_1
cusa_8ed3a5a6f5d04b10a6d858db94bd9367,cus_4b4f8ff5741245979982065cda682c1f,par_1
cusa_54a212787a9a4c16afe45731a3516492,cus_50b6837b58034cfd8d2561cfe94f646f,par_1
cusa_1e58155ae1d7460c93a7190df3402f1f,cus_4f6def916e3346b99a97da4611c0b7c9,par_1
cusa_21ab21c92e474ec5b9ef4a4a6e1cd73c,cus_d4abe2ba7cea4d3192ee9fcb3ab1d428,par_1
cusa_4331bc0bdfcf45d2aaa3c57ef68faccf,cus_c9925307228a409c901dec4ad6241dd9,par_1
cusa_63e59528d4cb45f9b1a8f17148189f3c,cus_2a4c4551644e4973a367131c09e2a4c4,par_1
cusa_a089b734f72846be9b7d60318f183c84,cus_8530f2584b8e42a2908a0a70cf1ef95b,par_1
cusa_38626176d78241acb568bf18c8bd343d,cus_252483a496eb491f8466a98e01a231b8,par_1
cusa_47e57a2e288940ffb96d6987c5fbb26c,cus_f508a33e3e134530a0ba6eb4bdae30ae,par_1
cusa_882f376e45e744d6a8b133505bb3a86d,cus_e6437043d2614249aa5fafde62260b2b,par_1
cusa_ad7849d31aab48a9b8268884a5526b39,cus_7f35522943474aad9d3f955a6f602f7d,par_1
cusa_7588b7d82b7d44528c9b29ba9e098b6d,cus_7164e33cf67e498399fc3620daeb3621,par_1
cusa_15ade81ea37845518826bdf23cf96871,cus_a55a192662424e368fc9a00de40eddb8,par_1
cusa_451332c690d14b8faeb28cbd1e83215d,cus_e1e15cfaaabf444da02ea75e7bc85f88,par_1
cusa_3f06b965371f4458b896d846226869da,cus_5a93ad3a1b7b48e88afff3d598bc7fd1,par_1
cusa_dd8e210bf61943cdba84b449ce9f0aea,cus_f4d929231874453b8eac701f0b12e46f,par_1
cusa_0177361629fd40d8b311af4fc0e0e803,cus_1c2ae36d34fa43b08ad5c8812b859bd5,par_1
cusa_c1dbe4ec689e47bda84c94db23739070,cus_10becfb89a934f6aaf786144c2452977,par_1
cusa_4543502a95c240a08b2f5d42e63460d9,cus_3ada96e3f189441cbb0040aadcf75739,par_1
cusa_bd312a41b56c4007b69ff2ff0b92d893,cus_03ddda4dd10844bfa3876462dd14c42e,par_1
cusa_8816e1153cfd4bd1b2b950fedf4771a5,cus_41c0d972329f44ff9e4a7f99298997aa,par_1
cusa_ce70145ca10745e59a9e8adb84e2517b,cus_2b4e863231c14c389f6331ff7ad97a6a,par_1
